id	format	path	source_type	source_id	license_status	license_review_status	privacy	size_class	features	expected_signals	quality_tier	original_url	local_cache_path	notes
md_test_mskanji_csv_cp932_counts	csv	external_quality/csv/markitdown-repo/packages/markitdown/tests/test_files/test_mskanji.csv	tool_fixture	markitdown_tests	needs_review	approved	external_cache	small	csv;cp932;mskanji;encoding;count_guard;table	no_empty_output;exact_count:| 名前 | 年齢 | 住所 |=1;exact_count:| 佐藤太郎 | 30 | 東京 |=1;exact_count:| 三木英子 | 25 | 大阪 |=1;exact_count:| 髙橋淳 | 35 | 名古屋 |=1;not_contains:�;table_marker;max_long_token_len:20	reference	https://github.com/microsoft/markitdown/blob/main/packages/markitdown/tests/test_files/test_mskanji.csv	external_quality/csv/markitdown-repo/packages/markitdown/tests/test_files	Local-only cp932/mskanji CSV guard from Microsoft MarkItDown test data; catches UTF-8-only decode regressions and mojibake on Japanese table content
md_test_files_zip_nested_html_unwrap_counts	zip	external_quality/zip/markitdown-repo/packages/markitdown/tests/test_files/test_files.zip	tool_fixture	microsoft_markitdown_tests	needs_review	approved	external_cache	large	zip;nested_docs;nested_html;asset_namespace	no_empty_output;exact_count:# test.docx=1;exact_count:# test.jpg=1;exact_count:# test.pptx=1;exact_count:# test.xlsx=1;exact_count:# test_blog.html=1;exact_count:# test_serp.html=1;exact_count:# test_wikipedia.html=1;exact_count:> Skipped: unsupported file type: jpg=1;exact_count:[Official website](https://www.microsoft.com/)=2;exact_count:[Microsoft companies](https://opencorporates.com/corporate_groupings/Microsoft)=1;exact_count:[OpenCorporates](/search?q=OpenCorporates%20wikipedia&form=WIKIRE)=1;exact_count:[Bill Gates](/search?q=Bill%20Gates%20wikipedia&form=WIKIRE)=1;not_contains:https://www.bing.com/ck/a;order:# test.docx|# test.jpg|# test.pptx|# test.xlsx|# test_blog.html|# test_serp.html|# test_wikipedia.html;image_ref;table_marker	gate	https://github.com/microsoft/markitdown	external_quality/zip/markitdown-repo/packages/markitdown/tests/test_files	Local-only ZIP/container guard on upstream MarkItDown mixed archive; catches nested HTML redirect-wrapper leakage while preserving stable nested-doc order and asset extraction
zip_mixed_supported_entries_repo_sample_counts	zip	samples/main_process/zip/zip_mixed_supported_entries.zip	tool_fixture	markitdown_repo_samples	Apache-2.0	approved	repo_tracked	small	zip;nested_docs;order;html;json;csv;table;count_guard	no_empty_output;exact_count:# alpha/readme.md=1;exact_count:# Alpha=1;exact_count:# beta/info.json=1;exact_count:| Key | Value |=1;exact_count:| name | Ada |=1;exact_count:# delta/page.html=1;exact_count:# HTML Entry=1;exact_count:# gamma/data.csv=1;exact_count:| Name | Role |=1;exact_count:| Ada | Engineer |=1;exact_count:# zeta/notes.txt=1;exact_count:Archive note.=1;not_contains:../;not_contains:__MACOSX;not_contains:.DS_Store;table_marker;order:# alpha/readme.md|# Alpha|# beta/info.json|# delta/page.html|# gamma/data.csv|# zeta/notes.txt	reference	https://github.com/ZSeanYves/markitdown/blob/main/samples/main_process/zip/zip_mixed_supported_entries.zip	samples/main_process/zip	Local-only repo sample ZIP guard on mixed nested supported docs; catches entry-order drift, duplicate nested content, and table/body flattening across markdown/json/html/csv members
zip_html_local_image_repo_sample_counts	zip	samples/main_process/zip/zip_html_local_image.zip	tool_fixture	markitdown_repo_samples	Apache-2.0	approved	repo_tracked	small	zip;html;local_image;asset_namespace;count_guard	no_empty_output;exact_count:# site/img/pic.png=1;exact_count:> Skipped: unsupported file type: png=1;exact_count:# site/page.html=1;exact_count:![single](assets/archive/site_page.html/image01.png)=1;not_contains:../;not_contains:__MACOSX;not_contains:.DS_Store;image_ref;asset_count_min:1;order:# site/img/pic.png|> Skipped: unsupported file type: png|# site/page.html|![single](assets/archive/site_page.html/image01.png)	reference	https://github.com/ZSeanYves/markitdown/blob/main/samples/main_process/zip/zip_html_local_image.zip	samples/main_process/zip	Local-only repo sample ZIP guard for HTML local-image extraction; catches asset naming drift, broken nested HTML image resolution, and unsupported member ordering regressions
md_receipt_small_pdf	pdf	external_quality/pdf/markitdown-repo/packages/markitdown/tests/test_files/RECEIPT-2024-TXN-98765_retail_purchase.pdf	tool_fixture	microsoft_markitdown_tests	needs_review	approved	external_cache	small	receipt;pdf;text	no_empty_output;contains:TECHMART ELECTRONICS;contains_all:Store #0342|TXN: TXN-98765-2024	reference	https://github.com/microsoft/markitdown	external_quality/pdf/markitdown-repo/packages/markitdown/tests/test_files	small receipt-style pdf from upstream MarkItDown tests after local review
md_masterformat_small_pdf	pdf	external_quality/pdf/markitdown-repo/packages/markitdown/tests/test_files/masterformat_partial_numbering.pdf	tool_fixture	microsoft_markitdown_tests	needs_review	approved	external_cache	small	section_numbering;pdf;text	no_empty_output;contains:RFP for Construction Management Services;contains_all:Section 00 00 43|KEN SARGENT HOUSE	reference	https://github.com/microsoft/markitdown	external_quality/pdf/markitdown-repo/packages/markitdown/tests/test_files	small section-numbering pdf from upstream MarkItDown tests after local review
md_test_with_comment_docx	docx	external_quality/docx/markitdown-repo/packages/markitdown/tests/test_files/test_with_comment.docx	tool_fixture	microsoft_markitdown_tests	needs_review	approved	external_cache	small	docx;comment;ooxml_zip	no_empty_output;contains:Comment	reference	https://github.com/microsoft/markitdown	external_quality/docx/markitdown-repo/packages/markitdown/tests/test_files	ZIP data descriptor compatibility is now supported; kept as a DOCX comments and OOXML package reference
md_docx_comments_small_test	docx	external_quality/docx/markitdown-repo/packages/markitdown/tests/test_files/test_with_comment.docx	tool_fixture	microsoft_markitdown_tests	needs_review	approved	external_cache	small	docx;comment;table	no_empty_output;contains_all:[comment 1]|Comments|This is a test comment. 12df-321a	reference	https://github.com/microsoft/markitdown	external_quality/docx/markitdown-repo/packages/markitdown/tests/test_files	small DOCX external reference for inline comment marker plus extracted comment appendix
md_xlsx_multi_sheet_small_test	xlsx	external_quality/xlsx/markitdown/test.xlsx	tool_fixture	microsoft_markitdown_tests	needs_review	approved	external_cache	small	table;sheet_order;multi_sheet;metadata	no_empty_output;contains_all:Sheet1|09060124-b5e7-4717-9d07-3c046eb|affc7dad-52dc-4b98-9b5d-51e65d8a8ad0;table_marker;metadata_file	reference	https://github.com/microsoft/markitdown	external_quality/xlsx/markitdown	small XLSX external reference for multi-sheet heading and second-sheet table output
pptx_notes_python_pptx_prs_notes	pptx	external_quality/pptx/python-pptx/prs-notes.pptx	tool_fixture	python_pptx_tests	MIT	approved	external_cache	small	pptx;notes;presentationml	no_empty_output;contains_all:Slide 1|Speaker Notes|Notes;metadata_file	reference	https://github.com/scanny/python-pptx	external_quality/pptx/python-pptx	MIT-licensed python-pptx sample with notesSlide1.xml; current output emits a Speaker Notes section
pptx_chart_multi_python_pptx_cht_charts	pptx	external_quality/pptx/python-pptx/cht-charts.pptx	tool_fixture	python_pptx_tests	MIT	approved	external_cache	small	pptx;chart;table_fallback;presentationml	no_empty_output;contains_all:## Slide 1|Category|Series 1|Series 2|Series 3	reference	https://github.com/scanny/python-pptx	external_quality/pptx/python-pptx	MIT-licensed python-pptx sample with a stable multi-series chart; normal output should keep the chart-table fallback intact instead of dropping the slide to an empty placeholder
pptx_chart_legend_python_pptx_cht_legend	pptx	external_quality/pptx/python-pptx/cht-legend.pptx	tool_fixture	python_pptx_tests	MIT	approved	external_cache	small	pptx;chart;legend;multi_slide;presentationml	no_empty_output;contains_all:## Slide 1|## Slide 2|Category|Series 3	reference	https://github.com/scanny/python-pptx	external_quality/pptx/python-pptx	MIT-licensed python-pptx legend sample spanning multiple chart slides; useful positive control that heterogeneous chart decks still lower via the table fallback path
pptx_chart_legend_python_pptx_cht_legend_counts	pptx	external_quality/pptx/python-pptx/cht-legend.pptx	tool_fixture	python_pptx_tests	MIT	approved	external_cache	small	pptx;chart;legend;count_guard;duplicate_guard	no_empty_output;exact_count:## Slide 1=1;exact_count:## Slide 2=1;exact_count:| Category | Series 1 | Series 2 | Series 3 |=2;exact_count:Category 4=2;exact_count:5.0=2;not_contains:<br>;table_marker;order:## Slide 1|Category 1|## Slide 2|Category 1	reference	https://github.com/scanny/python-pptx	external_quality/pptx/python-pptx	Local-only legend chart count guard on python-pptx sample; catches duplicated slide blocks or chart-table header drift while preserving the current two-slide repeated-series layout
pptx_notes_python_pptx_sld_notes	pptx	external_quality/pptx/python-pptx/sld-notes.pptx	tool_fixture	python_pptx_tests	MIT	approved	external_cache	small	pptx;notes;blank_slide;presentationml	no_empty_output;contains_all:## Slide 1|### Speaker Notes|Notes|## Slide 2	reference	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/sld-notes.pptx	external_quality/pptx/python-pptx	MIT-licensed python-pptx slide-notes sample with one populated notes slide and one blank content slide; useful richer notes-path positive control
pptx_hyperlink_python_pptx_ext_rels	pptx	external_quality/pptx/python-pptx/ext-rels.pptx	tool_fixture	python_pptx_tests	MIT	approved	external_cache	small	pptx;hyperlink;presentationml	no_empty_output;contains_all:Code is available at|the python-pptx repository on GitHub;link_ref;contains:https://github.com/scanny/python-pptx;metadata_file	reference	https://github.com/scanny/python-pptx	external_quality/pptx/python-pptx	MIT-licensed python-pptx sample with explicit external hyperlink relationship on slide text
pptx_comments_openxmlsdk_viewpr_showcomments	pptx	external_quality/pptx/openxml-sdk/viewPr-showComments-1.pptx	tool_fixture	openxml_sdk_tests	MIT	approved	external_cache	small	pptx;comments;presentationml	no_empty_output;contains_all:Presentation View Properties|Do NOT resave this presentation.|PowerPoint Rocks!!!	reference	https://github.com/dotnet/Open-XML-SDK	external_quality/pptx/openxml-sdk	MIT-licensed Open-XML-SDK sample with comments and commentAuthors; current output emits slide text plus PPTX comment appendix
pptx_mediareference_openxmlsdk	pptx	external_quality/pptx/openxml-sdk/mediareference.pptx	tool_fixture	openxml_sdk_tests	MIT	approved	external_cache	small	pptx;image;media_reference;presentationml	no_empty_output;image_ref;asset_count_min:2	reference	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/mediareference.pptx	external_quality/pptx/openxml-sdk	MIT-licensed Open XML SDK media-reference sample whose slides contain clickable media pictures but no body text; normal output should still fall back to exported slide image refs instead of a silent empty result
pptx_animation_openxmlsdk	pptx	external_quality/pptx/openxml-sdk/animation.pptx	tool_fixture	openxml_sdk_tests	MIT	approved	external_cache	small	pptx;image;animation;slide_fallback;presentationml	no_empty_output;contains_all:## Slide 1|### Page1|## Slide 2|Page2;image_ref;asset_count_min:1	reference	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/animation.pptx	external_quality/pptx/openxml-sdk	MIT-licensed Open XML SDK animation sample where one slide falls back to an exported image alongside visible text; useful guard against mixed text/image decks collapsing to empty output
pptx_tab_alignment_openxmlsdk	pptx	external_quality/pptx/openxml-sdk/Algn_tab_TabAlignment.pptx	tool_fixture	openxml_sdk_tests	MIT	approved	external_cache	small	pptx;tabs;text_layout;presentationml	no_empty_output;contains_all:Some text and some tabs more text|A new line and a tab the end	reference	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/Algn_tab_TabAlignment.pptx	external_quality/pptx/openxml-sdk	MIT-licensed Open XML SDK PPTX sample with explicit tab-alignment text runs; useful positive control that normal output keeps the visible text order coherent
pptx_tab_alignment_openxmlsdk_counts	pptx	external_quality/pptx/openxml-sdk/Algn_tab_TabAlignment.pptx	tool_fixture	openxml_sdk_tests	MIT	approved	external_cache	small	pptx;tabs;text_layout;count_guard;openxml_sdk	no_empty_output;exact_count:## Slide 1=1;exact_count:### Some text and some tabs more text=1;exact_count:A new line and a tab the end=1;max_count:## Slide 2=0;not_contains:<br>;not_contains:<a:;order:## Slide 1|### Some text and some tabs more text|A new line and a tab the end	reference	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/Algn_tab_TabAlignment.pptx	external_quality/pptx/openxml-sdk	Local-only tab-alignment count guard on Open XML SDK sample; catches duplicate text blocks or raw XML leakage in the tab-normalization path
xlsx_formula_cache_apache_poi_multisheet_refs	xlsx	external_quality/xlsx/apache-poi/55906-MultiSheetRefs.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;formula_cache;multi_sheet;table	no_empty_output;contains_all:Sheet1|Sheet2|Sheet3|Hello!|Middle!|Bye!|66|27.5;table_marker;metadata_file	reference	https://github.com/apache/poi	external_quality/xlsx/apache-poi	Apache POI fixture with multi-sheet formula cached values and stable cross-sheet visible strings
xlsx_date_format_apache_poi_date_format_tests	xlsx	external_quality/xlsx/apache-poi/DateFormatTests.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;date_format;formula_cache;table	no_empty_output;contains_all:Date Format Tests|11-10-52|Sat-Oct-1952|14:35:27|01-01-2025;table_marker;metadata_file	reference	https://github.com/apache/poi	external_quality/xlsx/apache-poi	Apache POI fixture with stable cached date/time formatting examples in a small workbook
xlsx_hidden_sheet_apache_poi_two_sheets_one_hidden	xlsx	external_quality/xlsx/apache-poi/TwoSheetsOneHidden.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;multi_sheet;hidden_sheet;metadata	no_empty_output;contains_all:Sheet2|Sheet2A1;not_contains:Sheet1A1;table_marker;metadata_file	reference	https://github.com/apache/poi	external_quality/xlsx/apache-poi	Apache POI fixture with one hidden sheet; normal markdown keeps the visible Sheet2 content and hides hidden Sheet1 while metadata preserves sheet state for inspect-oriented consumers
xlsx_hidden_rows_apache_poi_group_test	xlsx	external_quality/xlsx/apache-poi/GroupTest.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;hidden_rows;emptyish_rows;table	no_empty_output;contains_all:Sheet1|inner|expanded|collapsed;table_marker;metadata_file	reference	https://github.com/apache/poi	external_quality/xlsx/apache-poi	Apache POI fixture with grouped and hidden rows; current output preserves visible string sequence and blank-ish gaps conservatively
