id	format	path	source_type	source_id	license_status	license_review_status	privacy	size_class	features	expected_signals	quality_tier	original_url	local_cache_path	notes	proposed_rel_path	migration_action	migration_note	quality_tags	quality_note	proposed_expected_fail	proposed_skip_reason
pptx_animation_openxmlsdk	pptx	external_quality/pptx/openxml-sdk/animation.pptx	tool_fixture	openxml_sdk_tests	MIT	approved	external_cache	small	pptx;image;animation;slide_fallback;presentationml	no_empty_output;contains_all:## Slide 1|### Page1|## Slide 2|Page2;image_ref;asset_count_min:1	reference	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/animation.pptx	external_quality/pptx/openxml-sdk	MIT-licensed Open XML SDK animation sample where one slide falls back to an exported image alongside visible text; useful guard against mixed text/image decks collapsing to empty output	pptx/openxml-sdk/animation.pptx	needs_source_review	source_id missing or not found in staging source catalog				
pptx_tab_alignment_openxmlsdk	pptx	external_quality/pptx/openxml-sdk/Algn_tab_TabAlignment.pptx	tool_fixture	openxml_sdk_tests	MIT	approved	external_cache	small	pptx;tabs;text_layout;presentationml	no_empty_output;contains_all:Some text and some tabs more text|A new line and a tab the end	reference	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/Algn_tab_TabAlignment.pptx	external_quality/pptx/openxml-sdk	MIT-licensed Open XML SDK PPTX sample with explicit tab-alignment text runs; useful positive control that normal output keeps the visible text order coherent	pptx/openxml-sdk/Algn_tab_TabAlignment.pptx	needs_source_review	source_id missing or not found in staging source catalog				
pptx_tab_alignment_openxmlsdk_counts	pptx	external_quality/pptx/openxml-sdk/Algn_tab_TabAlignment.pptx	tool_fixture	openxml_sdk_tests	MIT	approved	external_cache	small	pptx;tabs;text_layout;count_guard;openxml_sdk	no_empty_output;exact_count:## Slide 1=1;exact_count:### Some text and some tabs more text=1;exact_count:A new line and a tab the end=1;max_count:## Slide 2=0;not_contains:<br>;not_contains:<a:;order:## Slide 1|### Some text and some tabs more text|A new line and a tab the end	reference	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/Algn_tab_TabAlignment.pptx	external_quality/pptx/openxml-sdk	Local-only tab-alignment count guard on Open XML SDK sample; catches duplicate text blocks or raw XML leakage in the tab-normalization path	pptx/openxml-sdk/Algn_tab_TabAlignment.pptx	needs_source_review	source_id missing or not found in staging source catalog				
xlsx_formula_cache_apache_poi_multisheet_refs	xlsx	external_quality/xlsx/apache-poi/55906-MultiSheetRefs.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;formula_cache;multi_sheet;table	no_empty_output;contains_all:Sheet1|Sheet2|Sheet3|Hello!|Middle!|Bye!|66|27.5;table_marker;metadata_file	reference	https://github.com/apache/poi	external_quality/xlsx/apache-poi	Apache POI fixture with multi-sheet formula cached values and stable cross-sheet visible strings	xlsx/apache-poi/55906-MultiSheetRefs.xlsx	needs_source_review	source_id missing or not found in staging source catalog				
xlsx_date_format_apache_poi_date_format_tests	xlsx	external_quality/xlsx/apache-poi/DateFormatTests.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;date_format;formula_cache;table	no_empty_output;contains_all:Date Format Tests|11-10-52|Sat-Oct-1952|14:35:27|01-01-2025;table_marker;metadata_file	reference	https://github.com/apache/poi	external_quality/xlsx/apache-poi	Apache POI fixture with stable cached date/time formatting examples in a small workbook	xlsx/apache-poi/DateFormatTests.xlsx	needs_source_review	source_id missing or not found in staging source catalog				
xlsx_hidden_sheet_apache_poi_two_sheets_one_hidden	xlsx	external_quality/xlsx/apache-poi/TwoSheetsOneHidden.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;multi_sheet;hidden_sheet;metadata	no_empty_output;contains_all:Sheet2|Sheet2A1;not_contains:Sheet1A1;table_marker;metadata_file	reference	https://github.com/apache/poi	external_quality/xlsx/apache-poi	Apache POI fixture with one hidden sheet; normal markdown keeps the visible Sheet2 content and hides hidden Sheet1 while metadata preserves sheet state for inspect-oriented consumers	xlsx/apache-poi/TwoSheetsOneHidden.xlsx	needs_source_review	source_id missing or not found in staging source catalog				
xlsx_hidden_rows_apache_poi_group_test	xlsx	external_quality/xlsx/apache-poi/GroupTest.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;hidden_rows;emptyish_rows;table	no_empty_output;contains_all:Sheet1|inner|expanded|collapsed;table_marker;metadata_file	reference	https://github.com/apache/poi	external_quality/xlsx/apache-poi	Apache POI fixture with grouped and hidden rows; current output preserves visible string sequence and blank-ish gaps conservatively	xlsx/apache-poi/GroupTest.xlsx	needs_source_review	source_id missing or not found in staging source catalog				
xlsx_merged_cells_apache_poi_tables	xlsx	external_quality/xlsx/apache-poi/Tables.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;merged_cells;table;metadata	no_empty_output;contains_all:Exp1|(ii) Examples Showing the Effects of the Budget changes on Different Categories of Single and Married Taxpayers|PRSI Liability|INCOME|25,000 (b);table_marker;metadata_file	reference	https://github.com/apache/poi	external_quality/xlsx/apache-poi	small external merged-cell workbook from Apache POI; merge refs include A5:J5,A4:J4,B7:C7,D7:E7,F7:G7 and current output preserves top-left merged text plus readable surrounding headers	xlsx/apache-poi/Tables.xlsx	needs_source_review	source_id missing or not found in staging source catalog				
xlsx_comments_apache_poi_simple_with_comments	xlsx	external_quality/xlsx/apache-poi/SimpleWithComments.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;comments;table;metadata	no_empty_output;contains_all:Sheet1|Comments|B1|first cell|B3|third cell;table_marker	reference	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/SimpleWithComments.xlsx	external_quality/xlsx/apache-poi	Apache POI workbook with per-cell comments on a simple visible sheet; drives conservative XLSX comment appendix extraction	xlsx/apache-poi/SimpleWithComments.xlsx	needs_source_review	source_id missing or not found in staging source catalog				
xlsx_comments_apache_poi_comments	xlsx	external_quality/xlsx/apache-poi/comments.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;comments;table;metadata	no_empty_output;contains_all:Sheet1|Comments|A1|comment top row1 (index0)|A4|comment top row4 (index3);table_marker	reference	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/comments.xlsx	external_quality/xlsx/apache-poi	Apache POI workbook with sparse row comments and multiple empty-looking cells; exercises comment extraction without changing normal table policy	xlsx/apache-poi/comments.xlsx	needs_source_review	source_id missing or not found in staging source catalog				
xlsx_comments_apache_poi_comment_test	xlsx	external_quality/xlsx/apache-poi/commentTest.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;comments;table;metadata	no_empty_output;contains_all:Sheet1|Comments|A1|Comment A1|B8|Comment B8;table_marker	reference	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/commentTest.xlsx	external_quality/xlsx/apache-poi	Apache POI workbook with dense comment coverage across multiple cells; good real-world pressure test for stable XLSX comment ordering	xlsx/apache-poi/commentTest.xlsx	needs_source_review	source_id missing or not found in staging source catalog				
xlsx_comments_apache_poi_simple_with_comments_counts	xlsx	external_quality/xlsx/apache-poi/SimpleWithComments.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;comments;count_guard;duplicate_guard	no_empty_output;exact_count:### Comments=1;exact_count:first cell=1;exact_count:second cell=1;exact_count:third cell=1;exact_count:(empty sheet)=2;order:## Sheet1|### Comments|first cell|## Sheet2	reference	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/SimpleWithComments.xlsx	external_quality/xlsx/apache-poi	Local-only count guard on Apache POI simple-comments workbook; catches duplicated comment appendix lines or misplaced empty-sheet sections	xlsx/apache-poi/SimpleWithComments.xlsx	needs_source_review	source_id missing or not found in staging source catalog				
xlsx_comments_apache_poi_comment_test_counts	xlsx	external_quality/xlsx/apache-poi/commentTest.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;comments;count_guard;duplicate_guard	no_empty_output;exact_count:### Comments=1;exact_count:Comment A1=1;exact_count:Comment B8=1;exact_count:Shaun Kalley=14;order:## Sheet1|### Comments|Comment A1	reference	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/commentTest.xlsx	external_quality/xlsx/apache-poi	Local-only dense-comment count guard on Apache POI workbook; catches duplicated cell comments and ordering regressions in the appendix	xlsx/apache-poi/commentTest.xlsx	needs_source_review	source_id missing or not found in staging source catalog				
xlsx_comments_apache_poi_comment_test_rows_counts	xlsx	external_quality/xlsx/apache-poi/commentTest.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;comments;row_shape;appendix_order;count_guard	no_empty_output;exact_count:## Sheet1=1;exact_count:| abc |  |=1;exact_count:|  | 123 |=1;exact_count:### Comments=1;exact_count:- A1 (Shaun Kalley): Comment A1=1;exact_count:- B8 (Shaun Kalley): Comment B8=1;max_count:rId=0;table_marker;order:## Sheet1|abc|123|### Comments|- A1 (Shaun Kalley): Comment A1|- B8 (Shaun Kalley): Comment B8	reference	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/commentTest.xlsx	external_quality/xlsx/apache-poi	Local-only dense-comment row-shape guard on Apache POI workbook; catches drift between visible body rows and the long ordered comment appendix without depending only on author-name counts	xlsx/apache-poi/commentTest.xlsx	needs_source_review	source_id missing or not found in staging source catalog				
xlsx_comments_apache_poi_comments_counts	xlsx	external_quality/xlsx/apache-poi/comments.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;comments;count_guard;duplicate_guard	no_empty_output;exact_count:## Sheet1=1;exact_count:### Comments=1;exact_count:comment top row1 (index0)=1;exact_count:comment top row3 (index2)=1;exact_count:comment top row4 (index3)=1;exact_count:(empty sheet)=2;order:## Sheet1|### Comments|comment top row1 (index0)|## Sheet2	reference	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/comments.xlsx	external_quality/xlsx/apache-poi	Local-only sparse-comment count guard on Apache POI workbook; catches duplicated comment appendix lines and misplaced empty-sheet blocks	xlsx/apache-poi/comments.xlsx	needs_source_review	source_id missing or not found in staging source catalog				
xlsx_shared_hyperlink_apache_poi_sharedhyperlink	xlsx	external_quality/xlsx/apache-poi/sharedhyperlink.xlsx	tool_fixture	apache_poi_tests	Apache-2.0	approved	external_cache	small	xlsx;hyperlink;table	no_empty_output;contains_all:Hoja1|http://www.apache.org;table_marker	reference	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/sharedhyperlink.xlsx	external_quality/xlsx/apache-poi	Apache POI workbook with shared hyperlink relationships; current normal output keeps visible URL text in table form	xlsx/apache-poi/sharedhyperlink.xlsx	needs_source_review	source_id missing or not found in staging source catalog				
pdf_cjk_text_pdfjs_simfang_variant	pdf	external_quality/pdf/pdfjs/SimFang-variant.pdf	tool_fixture	pdfjs_tests	Apache-2.0	approved	external_cache	small	pdf;cjk;text_pdf;encoding;layout	no_empty_output;contains:全世界无产者，联合起来	reference	https://github.com/mozilla/pdf.js	external_quality/pdf/pdfjs	small Apache-2.0 pdf.js CJK font fixture; current native extraction now surfaces readable CJK text rather than the earlier mojibake boundary	pdf/pdfjs/SimFang-variant.pdf	needs_source_review	source_id missing or not found in staging source catalog				
pdf_cjk_text_pdfjs_simfang_variant_counts	pdf	external_quality/pdf/pdfjs/SimFang-variant.pdf	tool_fixture	pdfjs_tests	Apache-2.0	approved	external_cache	small	pdf;cjk;text_pdf;encoding;layout;count_assertion	no_empty_output;exact_count:全世界无产者，联合起来A=1;max_count:# 全世界无产者=0;not_contains:�;not_contains:￿	reference	https://github.com/mozilla/pdf.js	external_quality/pdf/pdfjs	Local-only count guard on the pdf.js SimFang CJK sample; aligns the current visible mixed CJK+Latin line without reintroducing the old heading-space assumption	pdf/pdfjs/SimFang-variant.pdf	needs_source_review	source_id missing or not found in staging source catalog				
pdf_tounicode_unicode_pdfjs_arabic_cidtruetype	pdf	external_quality/pdf/pdfjs/ArabicCIDTrueType.pdf	tool_fixture	pdfjs_tests	Apache-2.0	approved	external_cache	small	pdf;tounicode;unicode;text_pdf;cidfont	no_empty_output;contains:ﺔﻴﺑﺮﻌﻟاطﻮﻄﳋاعاﻮﻧا;max_long_token_len:80	reference	https://github.com/mozilla/pdf.js	external_quality/pdf/pdfjs	small Apache-2.0 pdf.js Type0/CIDFont fixture with /ToUnicode bfchar mappings; current output emits stable readable Arabic presentation-form text without U+FFFF or mojibake, and metadata_file stays disabled while the main CLI remains metadata-off	pdf/pdfjs/ArabicCIDTrueType.pdf	needs_source_review	source_id missing or not found in staging source catalog				
pdf_tounicode_unicode_pdfjs_arabic_cidtruetype_counts	pdf	external_quality/pdf/pdfjs/ArabicCIDTrueType.pdf	tool_fixture	pdfjs_tests	Apache-2.0	approved	external_cache	small	pdf;tounicode;unicode;text_pdf;cidfont;count_assertion	no_empty_output;exact_count:ﺔﻴﺑﺮﻌﻟاطﻮﻄﳋاعاﻮﻧا=4;not_contains:�;not_contains:￿	reference	https://github.com/mozilla/pdf.js	external_quality/pdf/pdfjs	Local-only count guard on the pdf.js Arabic CID TrueType sample; aligns the current four-line readable Arabic output while still catching duplicate over-emission or Unicode replacement leakage	pdf/pdfjs/ArabicCIDTrueType.pdf	needs_source_review	source_id missing or not found in staging source catalog
